Date,Apple,Google,Facebook,Amazon,Netflix,Microsoft
04/11/2010,40.353,312.32,,169.76,24.663,22.987
05/11/2010,40.724,311.59,,169.35,24.764,22.784
08/11/2010,40.612,312.01,,170.84,24.406,22.373
09/11/2010,41.109,315,,172.67,23.833,22.458
10/11/2010,40.556,311.04,,170.59,24.25,22.632
11/11/2010,40.341,309.85,,171.25,24.286,22.364
12/11/2010,40.403,307,,169.9,24.989,22.198
15/11/2010,39.504,301.54,,165.16,24.941,22.088
16/11/2010,39.128,296.38,,158.59,24.561,21.804
17/11/2010,38.557,292.5,,157.84,23.823,21.726
18/11/2010,39.119,294.5,,160.99,23.53,21.568
19/11/2010,39.444,298.5,,163.81,24.227,21.61
22/11/2010,39.276,293.74,,165.19,24.051,21.518
23/11/2010,39.763,293.5,,168.81,25.867,21.434
24/11/2010,39.954,293.65,,171.58,26.604,21.148
26/11/2010,40.154,295.23,,177.36,27.273,21.132
29/11/2010,40.497,294.58,,179.95,26.907,21.082
30/11/2010,40.153,287.16,,176.65,27.716,21.009
01/12/2010,40.425,281.5,,179.16,28.286,21.45
02/12/2010,40.66,284.33,,176.86,29.689,21.987
03/12/2010,40.586,284.73,,176.4,27.747,22.482
06/12/2010,40.792,290.29,,175.86,27.816,22.585
07/12/2010,41.477,295.64,,180.51,26.701,22.692
08/12/2010,40.95,295.98,,177.57,28.179,22.489
09/12/2010,41.293,296.94,,177.77,26.444,22.851
10/12/2010,40.935,296.57,,174.78,27.143,22.825
13/12/2010,41.537,298.56,,176.33,28.197,22.86
14/12/2010,41.235,298.54,,174.25,27.507,22.86
15/12/2010,40.994,296.18,,173.72,25.877,23.095
16/12/2010,41.12,296.42,,175.6,25.397,23.295
17/12/2010,41.156,295.5,,178.04,25.507,23.389
20/12/2010,41.159,297.1,,179.22,26.15,23.398
21/12/2010,41.376,299.29,,183.9,25.829,23.347
22/12/2010,41.537,302,,185.1,25.81,23.482
23/12/2010,41.619,302.67,,184.38,26.731,23.455
27/12/2010,41.389,301.37,,182.26,26.483,23.572
28/12/2010,41.739,301.02,,182.06,25.736,23.455
29/12/2010,41.765,301,,181.79,25.59,23.429
30/12/2010,41.67,299,,183.92,26.293,23.457
31/12/2010,41.364,298.12,,181.96,25.714,23.312
03/01/2011,41.6,298.24,,181.3,25.464,23.564
04/01/2011,42.579,302.81,,184.22,25,23.412
05/01/2011,42.26,300.04,,184.1,25.907,23.406
06/01/2011,42.902,305.34,,186.5,25.879,23.539
07/01/2011,42.787,307.96,,187.82,25.169,24.018
10/01/2011,43.393,307.4,,185.06,25.524,23.715
11/01/2011,44.176,308.86,,185.38,25.661,23.632
12/01/2011,43.98,309.68,,185.35,27.06,23.597
13/01/2011,44.202,308.48,,183.6,26.859,23.757
14/01/2011,44.31,308.7,,185.95,26.92,23.515
18/01/2011,41.882,313.35,,188.48,27.259,23.64
19/01/2011,44.641,321.06,,190.91,27.353,23.866
20/01/2011,43.053,316.1,,185.02,27.544,23.893
21/01/2011,42.772,319.79,,183.13,26.689,23.806
24/01/2011,41.884,303.76,,177.95,26.409,23.506
25/01/2011,43.055,304.1,,175.49,25.713,23.614
26/01/2011,43.912,310.17,,177.5,26.141,23.917
27/01/2011,44.039,308.94,,177.4,26.771,24.125
28/01/2011,44.095,309.54,,171.66,29.593,24.226
31/01/2011,43.019,301.8,,170.26,30.241,23.276
01/02/2011,43.74,302.24,,170.78,30.443,23.313
02/02/2011,44.112,305.5,,171.74,30.661,23.446
03/02/2011,44.017,304.74,,173.5,29.819,23.427
04/02/2011,44.003,305.08,,174,30.15,23.255
07/02/2011,44.566,305.08,,176.36,30.429,23.347
08/02/2011,45.273,307.46,,176.66,31.827,23.564
09/02/2011,45.486,308.37,,183.03,31.179,23.632
10/02/2011,45.822,306.95,,184.49,31.041,23.427
11/02/2011,45.443,306.9,,185.38,31.567,23.277
14/02/2011,45.694,311.67,,189.25,32.034,22.809
15/02/2011,46.001,313.66,,189,33.669,22.744
16/02/2011,46.193,312.79,,189.51,34.784,22.666
17/02/2011,45.725,310.52,,185.8,34.617,22.593
18/02/2011,45.884,313,,187.46,33.969,22.793
22/02/2011,43.78,310.15,,183.71,32.214,22.425
23/02/2011,43.367,305.12,,180.25,30.774,22.266
24/02/2011,44.053,305.7,,177.12,30.357,22.364
25/02/2011,44.223,305.75,,179,30.66,22.541
28/02/2011,44.971,304.98,,174.1,30.554,22.342
01/03/2011,45.497,308.89,,173.55,29.46,22.315
02/03/2011,44.815,300.04,,169.04,29.286,21.886
03/03/2011,45.774,303.19,,173.91,29.5,22.012
04/03/2011,46.046,304.17,,172.55,29.107,21.987
07/03/2011,46.307,301.47,,171.85,30.671,21.913
08/03/2011,45.436,296.46,,169.32,28.643,21.61
09/03/2011,45.422,295.5,,166.4,27.897,21.635
10/03/2011,44.691,292.72,,167.26,27.297,21.518
11/03/2011,44.185,289.11,,165.34,28.921,21.323
14/03/2011,45.19,286.4,,166.6,29.033,21.35
15/03/2011,43.775,278.57,,161.45,28.906,21.016
16/03/2011,43.776,284,,164.67,31.576,21.139
17/03/2011,43.148,282.24,,165.87,30.991,21.009
18/03/2011,43.142,282.32,,161.26,30.509,20.998
21/03/2011,43.046,284.67,,163.7,30.25,21.124
22/03/2011,43.871,288.75,,164.09,31.539,21.243
23/03/2011,43.445,287.6,,162.1,31.721,21.148
24/03/2011,43.778,292.82,,168.23,33.139,21.485
25/03/2011,44.569,293.04,,171.66,32.429,21.735
28/03/2011,45.236,291.04,,171.96,33.357,21.527
29/03/2011,44.503,288,,170.76,34.021,21.251
30/03/2011,44.913,292.45,,177.97,34.131,21.45
31/03/2011,44.363,291.85,,179.33,33.89,21.497
01/04/2011,44.962,294.51,,181.58,34.429,21.394
04/04/2011,44.126,296.38,,180.9,34.981,21.341
05/04/2011,43.096,290.54,,181.83,34.943,21.651
06/04/2011,43.725,286.11,,186.1,35.407,21.794
07/04/2011,43.293,287.86,,182.71,33.626,21.93
08/04/2011,43.538,292.44,,185.17,33.706,21.971
11/04/2011,42.842,288.1,,184.99,33.247,21.962
12/04/2011,42.349,287.5,,182.96,32.124,21.651
13/04/2011,42.882,287.76,,180.85,33.784,21.509
14/04/2011,42.855,287.81,,181.39,33.997,21.323
15/04/2011,42.724,272.56,,181.23,33.803,21.359
18/04/2011,41.758,263.21,,178.04,33.144,21.199
19/04/2011,42.677,264.98,,178.41,33.396,20.99
20/04/2011,44.019,262.95,,181.83,34.77,21.466
21/04/2011,45.381,263.74,,184.7,34.914,21.67
25/04/2011,44.887,262.69,,185.8,36.387,21.45
26/04/2011,45.281,263.26,,186.26,33.873,21.576
27/04/2011,45.114,268.94,,183.25,32.667,22.047
28/04/2011,44.336,269.03,,196.09,33.286,22.207
29/04/2011,44.44,270,,194.38,33.257,22.268
02/05/2011,44.785,272.64,,196.79,34.037,21.804
03/05/2011,44.555,268.56,,200.99,33.67,21.439
04/05/2011,44.603,267.58,,198.25,33.114,21.684
05/05/2011,44.609,266.74,,198.59,32.347,21.837
06/05/2011,44.802,269.08,,199.3,33.254,21.811
09/05/2011,44.55,267.67,,198.35,33.114,21.71
10/05/2011,44.67,270,,201.94,33.88,21.272
11/05/2011,44.713,270.07,,203.14,34.15,21.49
12/05/2011,44.369,267.62,,204.22,34.457,21.247
13/05/2011,44.282,267.33,,205.7,34.904,21.22
16/05/2011,43.438,263.15,,200.51,35.143,20.94
17/05/2011,42.516,257.52,,191.81,33.547,20.596
18/05/2011,43.093,264.77,,194.04,33.914,20.688
19/05/2011,43.801,266.44,,198.32,34.724,20.974
20/05/2011,43.51,265.9,,198.15,34.489,20.858
23/05/2011,42.266,258.3,,195.56,34.714,20.417
24/05/2011,42.961,260.22,,196.94,35.699,20.436
25/05/2011,42.682,258.92,,193.6,35.42,20.409
26/05/2011,43.001,258.85,,191.46,37.043,20.561
27/05/2011,42.875,259.24,,194.76,37.786,20.831
31/05/2011,43.708,262.61,,195.94,38.179,21.048
01/06/2011,44.708,264.02,,196.21,38.496,21.077
02/06/2011,44.379,263.79,,192.3,38.007,20.663
03/06/2011,43.947,261,,191.04,38.571,20.301
06/06/2011,44.27,261.77,,188.01,39.053,20.148
07/06/2011,43.303,261.35,,185.72,37.546,20.334
08/06/2011,42.516,258.27,,187.6,37.609,20.199
09/06/2011,42.68,260,,189.54,37.46,20.232
10/06/2011,42.337,257.04,,189.28,37.374,20.232
13/06/2011,41.901,255,,186.81,37.111,20.064
14/06/2011,42.266,254.08,,188.88,37.114,20.503
15/06/2011,42.182,252.52,,188.09,37.069,20.249
16/06/2011,41.849,251.4,,186.43,36.636,20.063
17/06/2011,42.143,253.09,,186.51,35.864,20.445
20/06/2011,40.634,242.5,,185.96,34.551,20.401
21/06/2011,40.536,243.6,,188.29,35.093,20.715
22/06/2011,41.621,245.72,,193.76,35.971,20.771
23/06/2011,40.844,241.01,,189.18,35.02,20.596
24/06/2011,42.453,240.36,,193.88,36.714,20.697
27/06/2011,41.956,237,,194.5,36.414,20.461
28/06/2011,42.72,242.48,,201.72,37.417,21.355
29/06/2011,43.052,247.98,,202.78,38.141,21.684
30/06/2011,42.827,251,,200.72,37.814,21.703
01/07/2011,43.021,253.37,,205.16,37.437,21.904
05/07/2011,43.922,262.65,,208.74,39.429,22.04
06/07/2011,44.692,266.75,,212.12,40.95,21.948
07/07/2011,45.437,270.5,,215.38,41.919,22.367
08/07/2011,45.273,266.48,,214.3,41.18,22.429
11/07/2011,45.651,264.09,,216.34,42.119,22.621
12/07/2011,45.271,264.08,,214.32,41.704,22.45
13/07/2011,45.889,268.5,,214.73,42.957,22.471
14/07/2011,46.218,269.56,,213.59,42.786,22.471
15/07/2011,46.229,298.75,,213.08,41.137,22.351
18/07/2011,46.798,296.24,,212.63,40.351,22.493
19/07/2011,48.397,298.07,,214.18,40.571,22.628
20/07/2011,50.72,301.09,,220.03,40.429,22.986
21/07/2011,49.563,297.02,,216.81,40.214,22.84
22/07/2011,49.729,302.7,,213.53,38.999,22.67
25/07/2011,49.967,306.68,,215.94,40.081,23.018
26/07/2011,51.224,309.02,,214.99,36.514,23.479
27/07/2011,51.266,308.59,,224.42,38.51,23.508
28/07/2011,50.152,302.6,,223.27,37.761,23.018
29/07/2011,49.627,302.12,,221.11,37.299,23.209
01/08/2011,50.968,305.51,,225.32,38.36,23.247
02/08/2011,50.947,303,,220.32,37.441,22.714
03/08/2011,50.083,297.14,,212.93,36.786,22.614
04/08/2011,49.845,297.5,,206.75,36.72,22.355
05/08/2011,48.651,291.27,,204.57,35.506,21.898
08/08/2011,46.28,281.1,,196.25,32.85,21.125
09/08/2011,46.33,280.5,,196.25,32.431,20.785
10/08/2011,47.512,280.69,,200.44,33.357,21.04
11/08/2011,47.452,277,,197.01,33.587,20.701
12/08/2011,48.459,284.75,,200.26,35.286,21.219
15/08/2011,48.62,276.74,,202.06,35.096,21.278
16/08/2011,48.854,276.21,,201.25,34.904,21.407
17/08/2011,48.967,270,,198.7,34.373,21.464
18/08/2011,47.472,261.74,,191.03,31.914,20.862
19/08/2011,46.323,249.84,,179.94,30.624,20.741
22/08/2011,46.697,252,,183,30.339,20.758
23/08/2011,46.141,251.75,,178.83,29.571,20.411
24/08/2011,47.826,259.67,,193.41,31.291,20.896
25/08/2011,46.743,265.29,,194.41,31.143,21.302
26/08/2011,47.534,259.98,,191,30.554,20.826
29/08/2011,49.709,267.28,,202.77,32.424,21.625
30/08/2011,49.72,269.09,,205.5,32.071,21.879
31/08/2011,50.07,272.57,,212.3,34.133,22.345
01/09/2011,49.42,270.38,,215.28,33.5,22.498
02/09/2011,48.017,262.49,,208.51,29.816,21.901
06/09/2011,47.01,255.84,,204.73,29.869,21.398
07/09/2011,49.356,265.23,,218.8,31.641,21.831
08/09/2011,48.973,266.9,,218.3,30.58,22.069
09/09/2011,49.191,265.7,,215,30.031,22.077
12/09/2011,47.831,258.98,,208.71,28.759,21.591
13/09/2011,48.938,266,,217.75,29.963,22.043
14/09/2011,49.563,266.3,,220.29,29.867,22.22
15/09/2011,50.145,267.75,,223.8,25.286,22.732
16/09/2011,50.714,272.4,,227.34,23.971,22.867
19/09/2011,50.828,270.15,,237.02,22.384,22.78
20/09/2011,53.191,274.7,,240.81,20.2,23.197
21/09/2011,53.75,273.84,,234.83,18.626,22.933
22/09/2011,51.353,263.12,,224.82,18.861,21.516
23/09/2011,51.257,258.28,,220.7,18.293,21.166
26/09/2011,51.237,263.62,,227.48,19.46,21.415
27/09/2011,52.373,269.1,,234.42,19.197,21.821
28/09/2011,51.284,270.75,,226.68,18.363,22.034
29/09/2011,51.478,268.02,,234.18,18.304,22.051
30/09/2011,49.576,260.1,,218.19,15.603,21.408
03/10/2011,48.709,254.67,,217.24,16.46,20.989
04/10/2011,48.011,245.02,,209.81,16.383,20.682
05/10/2011,47.108,248,,212.97,16.513,21.591
06/10/2011,47.774,253.95,,220.23,17.1,22.037
07/10/2011,48.121,258.42,,222.66,17.571,22.373
10/10/2011,48.559,262.59,,226.06,18.223,22.595
11/10/2011,50.274,266.73,,230.86,15.617,22.806
12/10/2011,52.174,274.06,,236.77,15.629,23.069
13/10/2011,51.87,275.02,,237,16.086,22.723
14/10/2011,53.402,299.74,,240.8,17.353,23.154
17/10/2011,53.968,291.86,,244.34,16.547,23.018
18/10/2011,53.988,290.1,,242.55,16.75,22.849
19/10/2011,51.411,293.67,,240.67,15.809,23.258
20/10/2011,51.224,290.97,,232.57,15.721,23.146
21/10/2011,51.008,294.76,,236.89,16.241,23.09
24/10/2011,50.723,293.38,,236.63,17.014,23.001
25/10/2011,51.873,296.5,,238.56,10.7,22.995
26/10/2011,51.478,294.77,,203.89,11.247,22.943
27/10/2011,52.229,299.21,,204.27,11.74,23.035
28/10/2011,51.608,297.26,,206.71,11.431,23.02
31/10/2011,51.494,297.54,,215.74,11.949,22.768
01/11/2011,50.905,290.05,,208.29,11.444,22.226
02/11/2011,51.245,292.45,,215.65,11.53,22.178
03/11/2011,51.131,293.5,,216.04,12.019,22.276
04/11/2011,51.528,296.75,,217.49,13.067,22.414
07/11/2011,51.214,296.66,,216.84,13,22.251
08/11/2011,51.508,304.74,,219.2,13.033,22.926
09/11/2011,50.842,302.13,,214.95,12.714,22.595
10/11/2011,50.856,302.96,,213.34,12.756,22.466
11/11/2011,49.529,300.75,,212.52,12.21,22.587
14/11/2011,49.187,304.05,,215.54,12.57,22.822
15/11/2011,48.768,306.4,,218.35,12.164,22.723
16/11/2011,49.873,306.04,,216.37,12.351,22.66
17/11/2011,49.167,305.02,,212.51,11.539,22.268
18/11/2011,48.524,301,,205.19,10.957,21.755
21/11/2011,47.413,293.87,,193.01,10.994,21.575
22/11/2011,47.547,290,,187.11,9.887,21.334
23/11/2011,47.985,287.59,,193.09,9.95,21.105
25/11/2011,47.151,282.6,,190.27,9.766,20.857
28/11/2011,47.685,289.68,,191.92,9.603,21.36
29/11/2011,48.101,293.89,,195.13,9.904,21.242
30/11/2011,48.793,298.98,,194.99,9.861,21.711
01/12/2011,48.977,300,,191.78,9.2029,21.901
02/12/2011,49.973,308.68,,197.42,9.46,21.891
05/12/2011,50.39,313.82,,198.9,9.564,22.028
06/12/2011,50.27,311.5,,195.91,10.011,22.122
07/12/2011,49.905,310.84,,191.27,9.757,21.977
08/12/2011,50.133,310.52,,193.55,10.216,21.849
09/12/2011,50.291,308.9,,191.77,9.934,21.857
12/12/2011,50.158,311,,190.03,9.963,21.764
13/12/2011,50.309,314.38,,188.55,10.776,22.063
14/12/2011,49.522,311.44,,178.58,9.964,21.969
15/12/2011,49.09,311.26,,182.34,10.229,21.959
16/12/2011,48.712,312.16,,182.42,10.027,22.003
19/12/2011,48.98,314,,182.12,9.97,22.268
20/12/2011,49.624,314,,182.73,9.807,22.139
21/12/2011,50.778,315,,182.14,10.16,22.26
22/12/2011,50.842,313.76,,175.09,10.16,22.129
23/12/2011,51.184,316,,179.22,10.59,22.183
27/12/2011,51.63,316.02,,177.4,10.329,22.233
28/12/2011,52.108,321.58,,176.5,10.074,22.353
29/12/2011,51.64,320.62,,169.57,9.856,22.21
30/12/2011,51.671,321.01,,173.66,9.871,22.251
03/01/2012,52.488,326.2,,175.89,10.057,22.66
04/01/2012,52.516,332.62,,179.14,10.336,22.953
05/01/2012,53.14,331.06,,175.94,11.353,23.439
06/01/2012,53.757,329.92,,178.07,11.303,23.593
09/01/2012,54.491,323.25,,182.62,12.801,24.005
10/01/2012,54.541,314.92,,181.19,14.259,23.878
11/01/2012,54.124,311.75,,179.5,13.563,23.475
12/01/2012,54.08,315.6,,179.42,13.201,23.827
13/01/2012,53.749,313.13,,176.02,13.067,23.903
17/01/2012,54.323,315.52,,180.39,13.721,24.302
18/01/2012,54.676,313.32,,181.9,13.316,24.194
19/01/2012,55.09,320.48,,190.84,14.237,24.081
20/01/2012,54.744,295.26,,190.79,14.657,24.656
23/01/2012,54.122,293,,190.8,14.113,25.29
24/01/2012,54.441,292.78,,185,13.157,25.23
25/01/2012,58.195,288.76,,187,13.266,24.886
26/01/2012,57.43,286,,189.3,16.281,25.349
27/01/2012,56.889,285.39,,193.08,16.636,25.197
30/01/2012,57.079,289.5,,193.68,17.82,24.802
31/01/2012,58.365,291.5,,194.25,17.854,25.386
01/02/2012,58.705,292.46,,173.81,17.344,25.485
02/02/2012,58.383,292.44,,179.95,17.643,25.621
03/02/2012,58.563,295.33,,182.71,17.831,25.799
06/02/2012,58.701,297.62,,186.5,17.603,25.732
07/02/2012,59.583,303.58,,182.45,18.404,25.75
08/02/2012,60.252,304.33,,184.95,17.97,25.912
09/02/2012,61.564,306.01,,184.5,17.773,26.291
10/02/2012,62.881,303.92,,183.15,17.721,26.222
13/02/2012,63.997,305.02,,187.17,17.83,26.213
14/02/2012,64.608,305.77,,190.64,16.999,26.128
15/02/2012,65.855,306,,191.54,17.661,26.128
16/02/2012,62.943,301.41,,177.65,17.459,26.102
17/02/2012,64.429,302.48,,180.09,17.461,26.877
21/02/2012,64.935,301.94,,182.65,17.684,26.859
22/02/2012,65.706,305.82,,181.94,16.417,27.093
23/02/2012,65.963,303.36,,179.33,15.936,26.902
24/02/2012,66.529,303.68,,179.71,16.126,27.119
27/02/2012,66.733,303.3,,177.78,15.45,26.885
28/02/2012,67.61,305,,178.9,15.487,27.056
29/02/2012,69.318,309.08,,183.89,16.163,27.47
01/03/2012,70.179,311.13,,179.93,15.621,27.496
02/03/2012,69.723,310.8,,179.35,16.041,27.834
05/03/2012,69.852,310.2,,179,16.394,27.576
06/03/2012,67.1,304.04,,178.68,15.614,27.144
07/03/2012,68.708,304.63,,182.65,15.887,27.274
08/03/2012,68.507,305,,184.17,15.139,27.582
09/03/2012,69.72,303.9,,186.79,15.287,27.653
12/03/2012,70.306,300,,184.32,15.393,27.548
13/03/2012,71.4,304.38,,183.99,15.411,27.773
14/03/2012,74.022,307.5,,183.75,15.114,28.005
15/03/2012,76.792,308.27,,182.02,15.05,28.247
16/03/2012,74.876,310.44,,183.26,15.744,28.351
19/03/2012,76.627,311.56,,183.45,15.661,28.013
20/03/2012,76.765,315.46,,184.81,16.25,27.671
21/03/2012,77.187,317.3,,192.5,16.541,27.557
22/03/2012,76.553,318.91,,190.54,17.147,27.402
23/03/2012,76.898,323.3,,191.89,17.063,27.653
26/03/2012,76.81,322.98,,196.27,17.367,27.738
27/03/2012,77.628,323.52,,203.8,17.449,28.126
28/03/2012,79.191,326.06,,206.14,17.179,28.022
29/03/2012,78.476,326.72,,201.28,16.847,27.567
30/03/2012,77.961,325.88,,205.02,16.523,27.883
02/04/2012,77.066,320.38,,198.02,16.4,27.754
03/04/2012,80.333,322.7,,198.5,15.831,27.686
04/04/2012,79.957,319.23,,196.95,15.947,27.27
05/04/2012,80.292,316.12,,193.55,15.706,26.836
09/04/2012,80.185,314.24,,192.02,15.537,26.895
10/04/2012,81.952,316.76,,192.75,15.331,26.755
11/04/2012,81.473,316.98,,189.63,14.749,26.24
12/04/2012,80.038,321.18,,188.06,14.466,26.257
13/04/2012,79.926,323.77,,189.9,14.987,26.61
16/04/2012,78.125,311.74,,189.01,14.944,26.696
17/04/2012,74.139,304.28,,187.21,14.529,26.941
18/04/2012,78.593,304.02,,188.82,15.213,26.946
19/04/2012,76.865,302.85,,192.93,15.01,26.816
20/04/2012,75.734,302.12,,192.34,15.36,27.694
23/04/2012,73.071,296.45,,188.99,14.984,27.834
24/04/2012,72.051,299.12,,188.68,12.36,27.746
25/04/2012,78.841,302,,191.67,12.656,27.496
26/04/2012,78.666,305.46,,193.57,12.229,27.671
27/04/2012,77.487,307.51,,224.83,12.244,27.67
30/04/2012,76.555,306.5,,223.95,11.803,27.548
01/05/2012,74.904,301.9,,229.4,11.47,27.608
02/05/2012,74.306,300.6,,227.82,11.534,27.438
03/05/2012,75.622,304.81,,229.74,11.687,27.461
04/05/2012,73.901,302.96,,227.8,10.827,27.097
07/05/2012,71.907,297.5,,222.36,10.357,26.447
08/05/2012,72.942,302.76,,223.15,10.439,26.256
09/05/2012,72.187,303.41,,220.59,10.304,26.005
10/05/2012,73.582,306.48,,223.91,10.693,26.584
11/05/2012,72.355,305.18,,225.95,10.413,26.437
14/05/2012,72.045,300.39,,225.6,11.019,26.552
15/05/2012,71.901,302.68,,226.5,11.111,26.567
16/05/2012,70.952,308.94,,225,11.081,26.282
17/05/2012,69.835,316.9,,225.05,10.607,26.005
18/05/2012,68.381,312.55,42.05,219.41,10.329,25.831
21/05/2012,68.449,300.26,36.53,214.03,9.979,25.233
22/05/2012,72.939,306.72,32.61,218.31,10.257,25.745
23/05/2012,71.396,300.82,31.37,214.71,9.639,25.449
24/05/2012,73.748,304.58,32.95,217,10.22,25.285
25/05/2012,72.305,300.5,32.9,214.99,10.086,25.319
29/05/2012,73.11,297.9,31.48,214.3,10.151,25.475
30/05/2012,72.892,294.08,28.69,212.14,9.783,25.449
31/05/2012,74.371,294.36,28.55,209.48,9.529,25.406
01/06/2012,72.887,285.9,28.89,208.44,8.7071,24.937
04/06/2012,71.907,285.11,27.2,207.4,9.0357,24.817
05/06/2012,71.879,287.73,26.7,213.85,9.2871,24.72
06/06/2012,72.71,288.24,26.07,214.52,9.38,25.033
07/06/2012,73.929,293.8,27,219.65,9.514,25.701
08/06/2012,73.203,287.92,26.55,218.61,9.1957,25.327
11/06/2012,75.263,292.1,27.18,217.49,9.4843,25.777
12/06/2012,73.567,284.88,27.48,217.65,9.0371,25.233
13/06/2012,73.574,280.86,27.66,215.52,8.9429,25.336
14/06/2012,73.155,280.65,27.65,215.26,8.97,25.432
15/06/2012,73.123,280.17,28.5,215.29,9.0386,25.656
18/06/2012,73.117,281.31,29.95,217.28,9.2943,26.005
19/06/2012,74.712,286.8,31.53,223.26,9.557,26.177
20/06/2012,75.326,289.9,31.92,224.51,9.926,26.819
21/06/2012,74.973,289.92,31.67,223.84,9.751,26.845
22/06/2012,74.153,284,32.41,221.83,9.4629,26.274
25/06/2012,73.93,283.67,32.86,220.3,9.687,26.274
26/06/2012,73.168,281.38,32.69,221.45,9.601,26.014
27/06/2012,73.636,283.85,32.46,225.01,9.576,26.177
28/06/2012,73.21,282.95,31.96,223.92,9.4429,25.996
29/06/2012,74.019,287.48,31.92,224.7,9.757,26.403
02/07/2012,74.883,290.91,31.25,229.3,9.824,26.552
03/07/2012,76.182,290,30.91,229.14,9.783,26.212
05/07/2012,76.909,294.38,31.28,228.62,10.619,26.524
06/07/2012,77.747,296.23,31.44,226.35,11.963,26.542
09/07/2012,77.516,292.48,32.1,225,11.854,26.117
10/07/2012,79.136,295.1,32.43,226.25,11.96,26.082
11/07/2012,77.62,288.15,31.48,218.95,11.443,25.762
12/07/2012,76.868,283.56,30.7,216.61,11.646,25.275
13/07/2012,77.214,286.08,31.04,215.63,12.254,24.937
16/07/2012,77.493,288.18,30.5,216.6,12.159,25.563
17/07/2012,78.22,289.21,28.48,217.45,11.893,25.701
18/07/2012,77.681,288.49,28.31,216.15,11.607,25.665
19/07/2012,78.281,293.07,29.41,220.73,11.709,26.454
20/07/2012,78.507,304.38,29,225.36,11.809,26.879
23/07/2012,76.12,300.24,28.12,224.72,11.533,25.638
24/07/2012,77.783,307.5,28.82,226.27,11.581,25.354
25/07/2012,73.567,304.16,28.39,222,9.1729,25.354
26/07/2012,74.244,307.5,27.75,220,8.4729,25.345
27/07/2012,73.637,309.44,23.19,225.25,8.1943,25.563
30/07/2012,75.677,318.02,24,237,8.4186,25.795
31/07/2012,77.252,314.13,23.37,235.1,8.2071,25.563
01/08/2012,78.876,318.65,21.5,234.14,8.2043,25.656
02/08/2012,77.198,312.76,20.77,230.55,7.7543,25.327
03/08/2012,78.583,320,20.36,234.01,7.8371,25.606
06/08/2012,79.052,319.8,21.39,235.56,7.7914,26.014
07/08/2012,79.753,320.9,22.2,234.13,8.1357,26.073
08/08/2012,79.318,319.52,20.71,235.29,8.2243,26.193
09/08/2012,79.463,322.26,20.75,233.93,8.2271,26.351
10/08/2012,79.574,319.3,21.41,233.08,8.2371,26.447
13/08/2012,80.177,323.71,22.15,232.23,8.7457,26.315
14/08/2012,81.266,329.62,21.41,234.71,8.66,26.447
15/08/2012,81.193,335.14,20.64,232.26,8.8614,26.282
16/08/2012,81.182,333.76,20.44,237.72,9.0657,26.501
17/08/2012,82.313,337.06,20,240.6,9.2686,26.988
20/08/2012,83.596,337.75,19.05,241.37,9.0786,26.9
21/08/2012,86.276,336.56,19.58,240.88,9.3057,26.848
22/08/2012,84.165,333.69,19.36,239.4,9.3029,26.7
23/08/2012,85.668,337.14,19.5,242.14,9.4314,26.525
24/08/2012,84.822,337.8,19.52,241.68,9.0129,26.404
27/08/2012,87.452,331.5,19.49,245.79,9.0457,26.996
28/08/2012,86.81,332.5,19.1,243.97,8.8914,26.797
29/08/2012,86.847,338.68,19.32,246.78,9.0071,26.752
30/08/2012,86.253,342.12,19.27,246.99,9.0229,26.648
31/08/2012,85.816,342,18.68,248.07,8.7586,26.708
04/09/2012,85.624,342.28,18.08,248.27,8.2857,26.577
05/09/2012,86.889,340,18.27,247.61,7.9429,26.376
06/09/2012,86.577,342.98,18.74,248.23,7.9443,26.621
07/09/2012,87.204,350,19.1,253.85,8.0971,27.093
10/09/2012,87.513,354.88,19.06,259,8.0486,26.91
11/09/2012,85.541,348.98,18.92,257.6,7.9857,26.788
12/09/2012,85.765,344.7,20.76,256.5,8.2143,27.005
13/09/2012,87.12,346.54,20.95,254.94,8.1243,26.961
14/09/2012,88.738,354.8,21.13,261.4,8.3571,27.066
17/09/2012,89.944,354.48,22.67,261.25,8.4257,27.223
18/09/2012,90.012,353.89,21.6,258.48,8.1843,27.146
19/09/2012,90.063,358.75,21.99,259.45,8.1057,27.137
20/09/2012,89.921,362.24,23.02,260.03,8.06,27.014
21/09/2012,90.336,366.1,22.97,261.74,8.49,27.434
24/09/2012,88.338,365.5,21.78,255.22,8.1229,27.056
25/09/2012,88.518,376.52,21.2,256.33,8.1071,27.014
26/09/2012,86.007,374.92,20.15,252.4,7.7129,26.429
27/09/2012,85.436,379.98,20.99,250.54,7.98,26.333
28/09/2012,87.294,377.08,20.57,256.14,7.8629,26.343
01/10/2012,86.318,379.52,22.08,255.4,7.8043,26.018
02/10/2012,85.117,382.6,22.08,252.8,8.0643,25.905
03/10/2012,85.51,377.86,22.3,251.21,8.3414,25.968
04/10/2012,86.33,381.38,22.32,256.01,8.9629,26.159
05/10/2012,85.554,385.36,21.49,261.2,9.58,26.385
08/10/2012,83.197,380.5,20.4,257.67,10.199,25.871
09/10/2012,82.139,379.84,20.39,258.67,9.843,25.905
10/10/2012,82.28,370.93,19.93,252,9.4043,25.442
11/10/2012,83.144,376.45,19.88,248,9.557,25.495
12/10/2012,80.969,375.92,19.75,243.23,9.4,25.286
